BASKETID,BASKETTYPE,latitude,longitude,STREETNAME1,STREETNAME2,SECTION
30130055,R,40.7168572857,-73.9445333636,GRAHAM AV,JACKSON ST,BKN013
30810189,D,40.6806363313,-73.9733706748,Street Name TBD,,BKN081
30140029,S,40.7051545496,-73.959510068,LEE AV,WILLIAMSBURG ST W,BKN014
31540041,R,40.5898543018,-73.9215181998,Street Name TBD,,BKS154
30220001,H,40.6886871566,-73.9837594538,LIVINGSTON ST,BOND ST,BKN022
30330164,S,40.6818271693,-73.9376744871,MARCUS GARVEY BLVD,MAC DONOUGH ST,BKN033
30640036,R,40.6738014791,-73.9821948287,5 AV,1 ST,BKS064
30240197,D,40.6966019134,-73.9788527411,Street Name TBD,,BKN024
31610131,H,40.6619392764,-73.9118508837,THOMAS S BOYLAND ST,LIVONIA AV,BKN161
30510089,R,40.6781276465,-73.8918259945,VAN SICLEN AV,FULTON ST,BKN051
31160061,S,40.596429612,-73.9796168783,AV U,W 8 ST,BKS116
30410097,R,40.6959858185,-73.9331206641,BROADWAY,WILLOUGHBY AV,BKN041
30220047,S,40.6832252598,-73.9818818518,3 AV,BERGEN ST,BKN022
30240153,S,40.6913500876,-73.968677006,CLINTON AV,WILLOUGHBY AV,BKN024
30320008,R,40.6838170483,-73.9504196137,NOSTRAND AV,PUTNAM AV,BKN032
30110025,R,40.7366903858,-73.9555267374,MANHATTAN AV,CLAY ST,BKN011
30210226,C,40.690941779,-73.9816343217,Street Name TBD,,BKN021
30240148,H,40.6883029424,-73.9791283252,FULTON ST,ROCKWELL PL,BKN024
30240050,S,40.6930054388,-73.9706559708,CLERMONT AV,MYRTLE AV,BKN024
31540033,S,40.5950910968,-73.9273334841,Street Name TBD,,BKS154
30110078,R,40.7286155938,-73.957177703,FRANKLIN ST,NOBLE ST,BKN011
30130084,D,40.7192554814,-73.9505835835,Street Name TBD,,BKN013
30630074,S,40.6795238361,-73.9819242206,4 AV,DOUGLASS ST,BKS063
31210049,S,40.6313174591,-73.9953065725,NEW UTRECHT AV,55 ST,BKS121
30210172,H,40.7022936428,-73.9865753082,JAY ST,FRONT ST,BKN021
31750018,S,40.6419458642,-73.9295310691,UTICA AV,AV D,BKN175
31750077,S,40.6423873797,-73.9281879597,AV D,E 51 ST,BKN175
30420012,R,40.6983614841,-73.917810253,KNICKERBOCKER AV,BLEECKER ST,BKN042
30710058,D,40.6555331924,-73.9731790379,Street Name TBD,,BKS071
30210094,R,40.6944042931,-73.9960873926,HICKS ST,REMSEN ST,BKN021
30640126,D,40.6722111765,-73.9703277134,Street Name TBD,,BKS064
31520043,S,40.5997258117,-73.9496417713,AV U,E 22 ST,BKS152
31610108,S,40.6573495172,-73.9106641693,THOMAS S BOYLAND ST,LOTT AV,BKN161
30220144,S,40.6933948724,-73.9974758015,JORALEMON ST,WILLOW PL,BKN022
31550014,S,40.5980182047,-73.9622077252,AV U,E 9 ST,BKS155
31320204,S,40.579161131,-73.9850636753,CROPSEY AV,NEPTUNE AV,BKS132
31740045,S,40.6505193627,-73.9530784819,CHURCH AV,VERONICA PL,BKN174
31510039,S,40.5987711306,-73.958138536,AV U,E 13 ST,BKS151
30410080,R,40.6933455224,-73.9285385114,BROADWAY,KOSCIUSZKO ST,BKN041
30710069,D,40.649982354,-73.9738820445,E 8 ST,OCEAN PKWY,BKS071
31320314,R,40.5786767463,-73.9855638783,NEPTUNE AV,W 17 ST,BKS132
30910075,R,40.6681407721,-73.9586729787,FRANKLIN AV,CARROLL ST,BKN091
31620055,H,40.6781327344,-73.9109103253,FULTON ST,ROCKAWAY AV,BKN162
30610073,S,40.6831876403,-74.0062188025,SUMMIT ST,VAN BRUNT ST,BKS061
30220010,H,40.6889379826,-73.9863886346,SCHERMERHORN ST,HOYT ST,BKN022
31710025,S,40.6586247841,-73.923711941,CLARKSON AV,E 92 ST,BKN171
30220098,S,40.6880268032,-73.9893788428,SMITH ST,PACIFIC ST,BKN022
31410034,S,40.6523308312,-73.9589765194,FLATBUSH AV,LINDEN BLVD,BKS141
31410036,R,40.6506734204,-73.9560081962,BEDFORD AV,CHURCH AV,BKS141
31520030,S,40.5999785666,-73.9474157002,AV U,E 24 ST,BKS152
30830080,S,40.6747840924,-73.9278788691,ROCHESTER AV,BERGEN ST,BKN083
30220193,C,40.6877091779,-73.9803237302,FLATBUSH AV,FLATBUSH AV,BKN022
30240182,R,40.6930214923,-73.9720119351,MYRTLE AV,ADELPHI ST,BKN024
30330010,S,40.6873864173,-73.941569072,GATES AV,THROOP AV,BKN033
31420008,S,40.6413260272,-73.963695242,CORTELYOU RD,E 16 ST,BKS142
31030007,S,40.6213143522,-74.0291761789,4 AV,88 ST,BKS103
30530044,D,40.6663653189,-73.8811457347,Street Name TBD,,BKN053
30410152,S,40.7052697494,-73.9251123884,IRVING AV,JEFFERSON ST,BKN041
30930026,S,40.6593223399,-73.9603188717,FLATBUSH AV,MIDWOOD ST,BKN093
31850015,R,40.6193101562,-73.9237644447,AV N,E 53 ST,BKS185
31850031,H,40.6307914037,-73.9209138212,FLATLANDS AV,AV I,BKS185
30520075,S,40.6752445557,-73.8719836469,PITKIN AV,EUCLID AV,BKN052
30620018,R,40.6818154619,-73.9940135691,SMITH ST,UNION ST,BKS062
30230139,S,40.6825998984,-73.9618053998,GRAND AV,PUTNAM AV,BKN023
30330014,R,40.6888787321,-73.9389849542,MARCUS GARVEY BLVD,LEXINGTON AV,BKN033
30810081,R,40.6776159881,-73.9724956776,FLATBUSH AV,PARK PL,BKN081
31830016,S,40.6357573259,-73.8994715149,AV L,E 91 ST,BKS183
30810044,R,40.6743948422,-73.9633376213,WASHINGTON AV,STERLING PL,BKN081
30610042,S,40.679941846,-74.0101030777,VAN BRUNT ST,VERONA ST,BKS061
30910044,R,40.667217581,-73.9315231761,UTICA AV,PRESIDENT ST,BKN091
30640030,S,40.6706972966,-73.9786135816,7 AV,3 ST,BKS064
30230085,R,40.6838061116,-73.9678019512,VANDERBILT AV,FULTON ST,BKN023
31510015,S,40.6069538787,-73.9635943565,KINGS HWY,E 9 ST,BKS151
31410099,S,40.6425327179,-73.9573341363,FLATBUSH AV,CLARENDON RD,BKS141
31210087,S,40.6276458484,-73.9892788677,16 AV,55 ST,BKS121
30610023,S,40.6770384342,-74.0135605576,VAN BRUNT ST,DIKEMAN ST,BKS061
31030056,R,40.6228935968,-74.0315019369,3 AV,87 ST,BKS103
30210039,H,40.6907757896,-73.9832048326,Street Name TBD,,BKN021
30830181,D,40.6689491836,-73.9312720497,UTICA AV,EASTERN PKWY,BKN083
31020134,D,40.629154584,-74.0402884347,Street Name TBD,,BKS102
30720050,S,40.6604598869,-73.994624474,5 AV,23 ST,BKS072
30340054,R,40.6832892822,-73.9289281668,MALCOLM X BLVD,MACON ST,BKN034
31220005,R,40.6355938434,-73.9913468328,13 AVE,48 ST,BKS122
30110039,C,40.7256283171,-73.9516198762,NORMAN AV,MANHATTAN AV,BKN011
30120113,R,40.7189437917,-73.9613059621,WYTHE AV,N 6 ST,BKN012
30650075,S,40.6687672844,-73.9903555025,4 AV,12 ST,BKS065
31140031,S,40.6014257541,-74.0017922816,BATH AV,20 AV,BKS114
31130038,S,40.6101241283,-74.0069743138,86 ST,16 AV,BKS113
30610039,R,40.6765722204,-73.998443688,COURT ST,NELSON ST,BKS061
31160075,S,40.5969037072,-73.9752001581,AV U,VAN SICKLEN ST,BKS116
30210040,R,40.6929385567,-73.990970227,COURT ST,REMSEN ST,BKN021
31410045,S,40.6500280069,-73.9600994623,CHURCH AV,E 21 ST,BKS141
31320302,R,40.5756158418,-73.983322354,SURF AV,W 16 ST,BKS132
30110017,R,40.7357058086,-73.9553317963,MANHATTAN AV,DUPONT ST,BKN011
30150058,R,40.7139223929,-73.9491442733,METROPOLITAN AV,LORIMER ST,BKN015
31510134,D,40.6022448938,-73.9661031741,AV S,OCEAN PKWY,BKS151
31750016,S,40.6417985505,-73.9372244278,AV D,E 42 ST,BKN175
31610125,H,40.6705492976,-73.9059898738,,PITKIN AV,BKN161
31250040,S,40.6422513523,-73.9811708067,CHURCH AV,STORY ST,BKS125
31020027,S,40.6261863353,-74.0297150664,3 AV,82 ST,BKS102
30110020,R,40.7359821547,-73.9553737978,MANHATTAN AV,DUPONT ST,BKN011
31250051,S,40.644185568,-73.9764708006,CHURCH AV,E 4 ST,BKS125
31220025,S,40.6390001702,-73.9989346657,10 AV,49 ST,BKS122
31110048,S,40.6139102616,-73.9818572083,65 ST,BAY PKWY,BKS111
31320124,R,40.5779480503,-73.9608009325,BRIGHTON BEACH AV,BRIGHTON 7 ST,BKS132
31320331,R,40.5740190433,-73.9888145687,SURF AV,W 22 ST,BKS132
30210196,R,40.694457995,-73.99260148,MONTAGUE ST,CLINTON ST,BKN021
30520084,S,40.6786564475,-73.8682527064,LIBERTY AV,LINCOLN AV,BKN052
30240024,R,40.6934115001,-73.9638065804,MYRTLE AV,HALL ST/EMERSON PL,BKN024
30220026,H,40.689829972,-73.9885593194,SMITH ST,SCHERMERHORN ST,BKN022
31230022,S,40.641383549,-73.9933798196,FT HAMILTON PKWY,43 ST,BKS123
31410075,S,40.6493139637,-73.9628097847,CHURCH AV,E 18 ST,BKS141
30350004,S,40.6880683286,-73.9199902327,BROADWAY,MADISON ST,BKN035
31420001,S,40.6364615515,-73.9586878445,OCEAN AV,FOSTER AV,BKS142
30120101,R,40.7202908467,-73.9619827507,KENT AV,N 7 ST,BKN012
30240026,S,40.6933455953,-73.9680340671,MYRTLE AV,WAVERLY AV,BKN024
30320155,C,40.6801115514,-73.946898918,NEW YORK AV,FULTON ST,BKN032
30330185,H,40.6799759842,-73.9451460651,FULTON ST,NEW YORK AV/BROOKLYN AV,BKN033
30210279,H,40.7029369276,-73.9847981418,BRIDGE ST,WATER ST,BKN021
30420142,R,40.700711913,-73.9170897843,IRVING AV,GREENE AV,BKN042
31240025,S,40.6308144759,-73.9854504692,16 AV,49 ST,BKS124
30240087,S,40.688081007,-73.9784815723,FULTON ST,ASHLAND PL,BKN024
30520045,R,40.6786716104,-73.8662196671,LIBERTY AV,GRANT AV,BKN052
30130082,D,40.7194050618,-73.9488380224,BAYARD ST,LEONARD ST,BKN013
30210242,C,40.691657655,-73.987492267,JAY ST,FULTON ST,BKN021
30820100,R,40.6723364846,-73.9500699086,NOSTRAND AV,STERLING PL,BKN082
30510159,S,40.6803886291,-73.8836732198,FULTON ST,LINWOOD ST,BKN051
30520037,S,40.6787095174,-73.8658629173,LIBERTY AV,GRANT AV,BKN052
30210157,H,40.6923626837,-73.9874419627,JAY ST,WILLOUGHBY ST,BKN021
30430048,S,40.6891916862,-73.9057411184,WILSON AV,COOPER ST,BKN043
30920017,S,40.6631104566,-73.9477316887,NEW YORK AV,STERLING ST,BKN092
30620069,R,40.6834809223,-73.9928649959,SMITH ST,DOUGLASS ST,BKS062
30210256,C,40.6923735236,-73.9883720318,Street Name TBD,,BKN021
30730026,S,40.6471220308,-74.0079370804,5 AV,46 ST,BKS073
31740049,S,40.6552289348,-73.9502135535,NOSTRAND AV,CLARKSON AV,BKN174
31310030,S,40.5879249497,-73.9892388033,CROPSEY AVE,BAY 46 ST,BKS131
30430040,S,40.6927637152,-73.9120303021,WILSON AV,JEFFERSON AV,BKN043
30220071,S,40.6840892767,-73.9813236966,3 AV,DEAN ST,BKN022
31320201,R,40.5771095311,-73.9819660883,STILLWELL AV,MERMAID AV,BKS132
30540071,S,40.6686009098,-73.8884654289,BLAKE AV,HENDRIX ST,BKN054
31510010,H,40.6075480539,-73.9617049817,CONEY ISLAND AV,KINGS HWY,BKS151
31840011,H,40.6108513896,-73.9201745764,Street Name TBD,,BKS184
30330069,S,40.6811804018,-73.9407792585,THROOP AV,MAC DONOUGH ST,BKN033
30150102,S,40.7117905985,-73.9407778153,GRAND ST,BUSHWICK AV,BKN015
31850030,H,40.6196121229,-73.918477371,AV N,E 59 ST,BKS185
31610069,S,40.6561275115,-73.9070935408,ROCKAWAY AV,HEGEMAN AV,BKN161
30910059,S,40.6654853155,-73.9395735811,CROWN ST,ALBANY AV,BKN091
30540031,R,40.6645428027,-73.8941782856,PENNSYLVANIA AV,LIVONIA AV,BKN054
31430056,R,40.6319278519,-73.952931722,BEDFORD AV,CAMPUS RD,BKS143
30230155,S,40.6880448577,-73.9659648961,LAFAYETTE AVE,WASHINGTON AV,BKN023
31320247,R,40.5771592087,-73.9644218889,BRIGHTON BEACH AV,BRIGHTON 3 ST,BKS132
30910026,R,40.6700048364,-73.9584395208,FRANKLIN AV,UNION ST,BKN091
30330146,R,40.6801770615,-73.9434854773,FULTON ST,TOMPKINS AV,BKN033
31810004,H,40.6431723283,-73.8997662107,Street Name TBD,,BKS181
31610110,S,40.6576674611,-73.9104002049,THOMAS S BOYLAND ST,LOTT AV,BKN161
30520098,S,40.6753610143,-73.8710999807,PITKIN AV,PINE ST,BKN052
30620081,R,40.6828463178,-73.995439914,COURT ST,SACKETT ST,BKS062
30810078,S,40.6756879884,-73.9629204457,GRAND AV,PARK PL,BKN081
31520019,S,40.6092581269,-73.9565885594,KINGS HWY,E 17 ST,BKS152
30210308,H,40.7033134147,-73.9897633597,WASHINGTON ST,WATER ST,BKN021
30730038,S,40.648177355,-74.0111371493,4 AV,47 ST,BKS073
30350016,S,40.6886977785,-73.9236645472,RALPH AV,MONROE ST,BKN035
30220212,C,40.6908656387,-73.9863533362,FULTON ST,GALLATIN PL,BKN022
30240193,H,40.6896593581,-73.9772213218,DEKALB AVENUE,FT GREENE PL,BKN024
31120030,R,40.608747539,-73.9869314117,BAY PKWY,74 ST,BKS112
30230125,C,40.6840969619,-73.9772522167,FLATBUSH AV,ATLANTIC AV,BKN023
31030103,H,40.6211268387,-74.0259373595,Street Name TBD,,BKS103
30410087,S,40.6938575001,-73.9294403701,BROADWAY,DEKALB AVENUE,BKN041
30340083,H,40.6890025741,-73.9274546921,GATES AV,PATCHEN AV,BKN034
30740065,S,40.6447239417,-74.0139761042,4 AV,53 ST,BKS074
30820091,R,40.6714745639,-73.9505377259,NOSTRAND AV,ST JOHNS PLACE,BKN082
31030138,D,40.6171639973,-74.0386392218,SHORE RD,RIDGE BLVD,BKS103
30150048,H,40.7041161359,-73.9424709683,Street Name TBD,,BKN015
31510002,S,40.6078857109,-73.9598422779,KINGS HWY,E 13 ST,BKS151
31610099,S,40.6563808967,-73.9075196717,ROCKAWAY AV,HEGEMAN AV,BKN161
30920121,R,40.6652168227,-73.9511688143,MONTGOMERY ST,NOSTRAND AV,BKN092
30210274,H,40.6934575632,-73.9815687676,MYRTLE AV,FLEET PL,BKN021
30930088,S,40.6595319925,-73.9394489462,ALBANY AV,FENIMORE ST,BKN093
31740058,R,40.6518000637,-73.9495209519,NOSTRAND AV,MARTENSE ST,BKN174
31610154,S,40.6762920364,-73.9138510891,ATLANTIC AV,THOMAS S BOYLAND ST,BKN161
30640012,S,40.6714726118,-73.9714022934,PROSPECT PARK W,CARROLL ST,BKS064
31870041,H,40.6132190099,-73.9392529909,QUENTIN RD,E 33 ST,BKS187
31260028,H,40.623760758,-73.97558487,MC DONALD AV,AV J,BKS126
30920042,S,40.6641608057,-73.9570473247,BEDFORD AV,SULLIVAN PL,BKN092
31020092,S,40.6313732416,-74.0280391993,3 AV,BAY RIDGE PKWY,BKS102
30930085,S,40.6595838684,-73.9502814212,NOSTRAND AV,RUTLAND RD,BKN093
30310099,R,40.6938998087,-73.9344028874,STUYVESANT AV,PULASKI ST,BKN031
30340068,R,40.6822190263,-73.934693333,LEWIS AV,MAC DONOUGH ST,BKN034
30340037,R,40.6790108557,-73.9271768407,FULTON ST,ROCHESTER AV,BKN034
30330068,S,40.6841144153,-73.9410076174,JEFFERSON AV,THROOP AV,BKN033
30320091,R,40.6834069788,-73.9537350839,BEDFORD AV,PUTNAM AV,BKN032
30330044,R,40.6823207184,-73.9439004057,HALSEY ST,TOMPKINS AV,BKN033
30930008,H,40.6584410716,-73.9313777379,UTICA AV,WINTHROP ST,BKN093
31870046,H,40.6099529912,-73.9313131445,AV S,E 36 ST,BKS187
31710046,S,40.6609334397,-73.9287451585,REMSEN AV,RUTLAND RD,BKN171
31720010,S,40.6513784391,-73.9408071499,CHURCH AV,E 39 ST,BKN172
31230019,S,40.6408718005,-73.9944872879,44 ST,44 ST,BKS123
31250077,D,40.6431912875,-73.9738987557,OCEAN PKWY,BEVERLEY ROAD,BKS125
30610026,R,40.6792503476,-73.9957728053,SMITH ST,2 PL,BKS061
30430110,S,40.6872076403,-73.9104633499,EVERGREEN AV,SCHAEFER ST,BKN043
31730111,S,40.6479080335,-73.9147498031,REMSEN AV,DITMAS AV,BKN173
30210091,S,40.6940329873,-73.9947909366,REMSEN ST,HENRY ST,BKN021
31410078,H,40.6498579437,-73.9612063362,OCEAN AV,CHURCH AV,BKS141
30330133,S,40.6876439762,-73.9391526939,MARCUS GARVEY BLVD,GATES AV,BKN033
31730048,S,40.6529838969,-73.919893057,REMSEN AV,CHURCH AV,BKN173
30830104,R,40.6691247679,-73.9312823815,UTICA AV,EASTERN PKWY,BKN083
30230033,R,40.6826874079,-73.963794908,FULTON ST,ST JAMES PL,BKN023
31020120,R,40.6236837584,-74.0314260051,86 ST,3 AV,BKS102
30630123,D,40.673867917,-73.9713570491,Street Name TBD,,BKS063
30240044,R,40.6937693536,-73.9642836749,MYRTLE AV,GRAND AV,BKN024
31410110,D,40.6525499437,-73.9659992391,Street Name TBD,,BKS141
31210024,S,40.6333711877,-74.0048275014,10 AV,59 ST,BKS121
30520112,R,40.6785235611,-73.8671514992,LIBERTY AV,SHERIDAN AV,BKN052
30410141,S,40.7006555211,-73.9386919947,BEAVER ST,ELLERY ST,BKN041
31020131,D,40.6273754396,-74.0407384239,Street Name TBD,,BKS102
30220004,S,40.6930925445,-73.9957692528,JORALEMON ST,GARDEN PL,BKN022
30410025,R,40.7011705568,-73.9302881773,CENTRAL AV,MELROSE ST,BKN041
31020031,S,40.6248209042,-74.0302659493,3 AV,84 ST,BKS102
30310108,S,40.6941122826,-73.9585869716,Street Name TBD,,BKN031
30630042,R,40.6782037015,-73.979050869,5 AV,ST JOHNS PLACE,BKS063
30330034,R,40.6826112748,-73.9439707798,HALSEY ST,TOMPKINS AV,BKN033
31130018,S,40.6128318348,-74.0009776125,NEW UTRECHT AV,79 ST,BKS113
30410138,R,40.7009231902,-73.9392029042,BEAVER ST,FAYETTE ST,BKN041
30420025,R,40.6959229902,-73.9170474034,WILSON AV,LINDEN ST,BKN042
31320176,S,40.5804741333,-73.9681104136,NEPTUNE AV,OCEAN PKWY,BKS132
30710019,R,40.6606383959,-73.9799941001,PROSPECT PARK W,PROSPECT PARK W,BKS071
31510107,S,40.5979173507,-73.9659167735,AV U,OCEAN PKWY,BKS151
30410099,R,40.700056358,-73.9404152769,BROADWAY,FAYETTE ST,BKN041
31510117,S,40.6081694743,-73.9573937997,Street Name TBD,,BKS151
30340010,H,40.6799902925,-73.9256282349,PATCHEN AV,MARION ST,BKN034
31550039,H,40.5967772921,-73.9733739026,MC DONALD AV,AV U,BKS116
30520090,R,40.6840193855,-73.8713283279,FULTON ST,HEMLOCK ST,BKN052
31840026,H,40.619253798,-73.9089133897,AV U,E 69 ST,BKS184
31320220,H,40.5760783031,-73.9680433423,BRIGHTON BEACH AV,OCEAN PKWY,BKS132
30220220,C,40.6858380096,-73.978968831,Street Name TBD,,BKN022
30650045,S,40.6668165435,-73.988020846,5 AV,13 ST,BKS065
31620080,H,40.6782703608,-73.9133558119,FULTON ST,THOMAS S BOYLAND ST,BKN162
31410126,D,40.6495393759,-73.9686816412,Street Name TBD,,BKS141
30320075,R,40.6822244113,-73.9538905758,BEDFORD AV,HANCOCK ST,BKN032
30910070,S,40.6682523531,-73.958999924,FRANKLIN AV,CARROLL ST,BKN091
30230027,R,40.6842527737,-73.9689018827,FULTON ST,CLERMONT AV,BKN023
30420152,S,40.6898870237,-73.9191457416,BUSHWICK AV,WOODBINE ST,BKN042
30730037,S,40.6481022998,-74.0105037971,4 AV,47 ST,BKS073
30810172,R,40.6795871288,-73.9683608123,VANDERBILT AV,BERGEN ST,BKN081
30710011,S,40.6482209002,-73.9794182383,FT HAMILTON PKWY,E 2 ST,BKS071
30330019,R,40.6910201064,-73.9398526296,MARCUS GARVEY BLVD,LAFAYETTE AV,BKN033
30220054,H,40.6915039092,-73.9916410352,COURT ST,LIVINGSTON ST,BKN022
30740002,S,40.6355061337,-74.0099353744,8 AV,60 ST,BKS074
30820098,S,40.6710054087,-73.9533462226,ROGERS AV,LINCOLN PL,BKN082
30320034,R,40.6793319434,-73.9494434961,NOSTRAND AVE,HERKIMER ST,BKN032
30330084,R,40.6838006868,-73.943764464,TOMPKINS AV,JEFFERSON AVE,BKN033
31730071,S,40.6521167563,-73.9292337544,CHURCH AV,E 51 ST,BKN173
30510110,S,40.6755725735,-73.8899183595,LIBERTY AV,HENDRIX ST,BKN051
31730115,D,40.6496618188,-73.9141109808,Street Name TBD,,BKN173
30350028,S,40.6889442053,-73.9214214015,BROADWAY,HOWARD AV,BKN035
31320317,R,40.5768300753,-73.9846112047,MERMAID AV,W 17 ST,BKS132
30420001,R,40.6981203465,-73.9168820881,KNICKERBOCKER AV,MENAHAN ST,BKN042
30810070,R,40.6728874688,-73.9544569203,BEDFORD AV,STERLING PL,BKN081
30740055,S,40.6402438466,-74.0187171578,4 AV,61 ST,BKS074
30320009,H,40.6811361169,-73.9551358056,Street Name TBD,,BKN032
31410106,S,40.6370172232,-73.9572982101,FOSTER AV,E 21 ST,BKS141
30730018,S,40.6456633779,-74.0099969572,5 AV,49 ST,BKS073
30810176,R,40.6817496599,-73.9743552773,6 AV,DEAN ST,BKN081
30120007,R,40.7162694004,-73.9569877022,DRIGGS AV,N 6 ST,BKN012
30210086,R,40.6932376316,-73.990858417,COURT ST,REMSEN ST,BKN021
31010116,D,40.6345105012,-74.0181022413,Street Name TBD,,BKS101
31620164,R,40.6849185586,-73.915073619,MACON ST,THOMAS S BOYLAND ST,BKN162
31220008,S,40.6395359766,-73.9983616811,10 AV,48 ST,BKS122
31250008,S,40.6440914161,-73.975828305,CHURCH AV,E 5 ST,BKS125
30210145,S,40.7030630671,-73.9888805796,ADAMS ST,WATER ST,BKN021
30210223,C,40.6894123798,-73.9819132717,Street Name TBD,,BKN021
30230080,R,40.6826541495,-73.9634853398,FULTON ST,ST JAMES PL,BKN023
31750012,S,40.6418300073,-73.9368623136,AV D,E 42 ST,BKN175
31250035,S,40.6356653188,-73.9783550175,MC DONALD AV,DITMAS AV,BKS125
30810002,R,40.6759816476,-73.9692551146,VANDERBILT AV,STERLING PL,BKN081
30120170,S,40.7178365794,-73.9574810279,BEDFORD AV,N 7 ST,BKN012
30730014,S,40.6451174685,-74.0105812217,5 AV,50 ST,BKS073
31840043,D,40.6197364064,-73.9005009552,Street Name TBD,,BKS184
30320102,H,40.6804219782,-73.9529395434,BEDFORD AV,FULTON ST/ARLINGTON PL,BKN032
31020096,S,40.6320279725,-74.0277600409,3 AV,74 ST,BKS102
31510066,S,40.6084912057,-73.9583924629,KINGS HWY,E 15 ST,BKS151
31610111,R,40.6702103094,-73.9082059704,PITKIN AV,WATKINS ST,BKN161
31240072,S,40.6304902625,-73.9773312499,MC DONALD AV,18 AV,BKS124
30220164,S,40.6904188064,-73.994444255,ATLANTIC AV,CLINTON ST,BKN022
30210048,S,40.6996147814,-73.9948927855,ORANGE ST,WILLOW ST,BKN021
30510050,R,40.6792064647,-73.8865241486,ASHFORD ST,FULTON ST,BKN051
31730085,S,40.6514548448,-73.9315390698,CHURCH AV,E 49 ST,BKN173
31620181,D,40.6791573681,-73.9156377741,Street Name TBD,,BKN162
30720142,D,40.6490133233,-74.0059363525,Street Name TBD,,BKS072
31510019,S,40.6066707129,-73.9645030276,KINGS HWY,E 8 ST,BKS151
30340119,R,40.6873667773,-73.9327148733,STUYVESANT AV,MONROE ST,BKN034
30210216,C,40.6951067707,-73.9873206056,JAY ST,JOHNSON ST,BKN021
30620033,S,40.6841735081,-73.9948086749,COURT ST,DOUGLASS ST,BKS062
31160021,S,40.6048300557,-73.9788756895,W 6 ST,KINGS HWY,BKS116
30320113,R,40.683445976,-73.9470205052,MARCY AV,JEFFERSON AV,BKN032
30430014,S,40.6947120876,-73.9109057103,KNICKERBOCKER AV,CORNELIA ST,BKN043
30320144,H,40.6816781232,-73.9575576498,FULTON ST,CLAVER PL,BKN032
31020015,H,40.6289589008,-74.0230328934,5 AV,76 ST,BKS102
30120094,R,40.7171892007,-73.9564636308,N 7 ST,DRIGGS AV,BKN012
30640106,R,40.6719106497,-73.9776269909,7 AV,1 ST,BKS064
31120010,S,40.6157168983,-74.0001453673,BAY RIDGE PKWY,NEW UTRECHT AV,BKS112
30930060,S,40.6604519946,-73.9533120675,ROGERS AV,MAPLE ST,BKN093
30310045,R,40.6981697751,-73.9377183201,BROADWAY,LEWIS AV,BKN031
31260040,D,40.6267235459,-73.9707734671,OCEAN PKWY,AV I,BKS126
30410003,R,40.7008438314,-73.9216567288,KNICKERBOCKER AV,STOCKHOLM ST,BKN041
31730081,S,40.6514923803,-73.9311605908,CHURCH AV,E 49 ST,BKN173
30710016,S,40.6598329671,-73.980616987,PROSPECT PARK W,WINDSOR PL,BKS071
31530037,R,40.5869189835,-73.9529061653,Street Name TBD,,BKS153
30210142,S,40.6991386325,-73.9941116652,ORANGE ST,HICKS ST,BKN021
30640070,R,40.6703563848,-73.9883462119,9 ST,4 AV,BKS064
30320114,H,40.6786618843,-73.9494237645,NOSTRAND AVE,ATLANTIC AV,BKN032
30910137,D,40.6690604082,-73.9383438124,Street Name TBD,,BKN091
31320261,S,40.5762937217,-73.9891980222,MERMAID AV,W 22 ST,BKS132
31020076,H,40.625288201,-74.0245303607,5 AV,81 ST,BKS102
30220188,C,40.6913700073,-73.9875549654,SMITH ST,FULTON ST,BKN022
30140083,D,40.7065069726,-73.961123474,LEE AV,WILSON ST,BKN014
30820096,R,40.6703249863,-73.9533883564,ROGERS AV,EASTERN PKWY,BKN082
30320070,R,40.6862984065,-73.9509243938,NOSTRAND AV,GATES AV,BKN032
31320024,S,40.5818467167,-73.9612294957,NEPTUNE AV,BRIGHTON 8 ST,BKS132
30420170,R,40.6987421148,-73.9225312014,WILSON AV,STANHOPE ST,BKN042
30650096,S,40.6633590236,-73.9780700638,PROSPECT PARK W,11 ST,BKS065
31230058,S,40.6433296829,-73.9905170613,FT HAMILTON PKWY,39 ST,BKS123
30150118,S,40.711450681,-73.9474660858,GRAND ST,LEONARD ST,BKN015
31030093,S,40.6208010967,-74.025333479,86 ST,GELSTON AV,BKS103
30420026,R,40.6957656983,-73.9172685166,WILSON AV,LINDEN ST,BKN042
30330101,S,40.6873396349,-73.9420251672,GATES AV,THROOP AV,BKN033
30330056,S,40.6797266119,-73.9409927364,FULTON ST,KINGSTON AV,BKN033
31740076,R,40.6527541387,-73.9499646556,LINDEN BLVD,NOSTRAND AV,BKN174
30110016,R,40.7357424419,-73.9549313683,MANHATTAN AV,DUPONT ST,BKN011
30520092,R,40.6838162129,-73.8720800384,FULTON ST,CRESCENT ST,BKN052
30330191,D,40.6793391606,-73.9421356631,Street Name TBD,,BKN033
30310124,R,40.6968774237,-73.9568221245,BEDFORD AV,PARK AV,BKN031
31030031,S,40.6185489893,-74.0332565082,3 AV,93 ST,BKS103
31510122,D,40.6005169446,-73.9724524864,Street Name TBD,,BKS151
30510016,R,40.6802971466,-73.8839397815,FULTON ST,LINWOOD ST,BKN051
31510007,S,40.6074574478,-73.9610215896,KINGS HWY,E 12 ST,BKS151
30910076,S,40.6645395896,-73.9317877172,UTICA AV,MONTGOMERY ST,BKN091
30430039,S,40.6928124816,-73.9115708511,WILSON AV,JEFFERSON AV,BKN043
